Scientific,PC1,long,lat
Aceros undulatus,-0.846293419,92.366667,26.9
Aceros undulatus,-0.285375979,101.416667,14.166667
Aceros undulatus,-2.183367809,92.775,27.30833
Aceros undulatus,-0.75913014,92.55,27.01667
Aceros undulatus,-0.285375979,101.4583,14.16667
Aceros undulatus,-1.111134839,92.83,27.1
Acridotheres tristis,0.759882088,92.366667,26.9
Acridotheres tristis,-1.529801768,79.85,10.3
Acridotheres tristis,0.371779763,91.78878,22.47226
Acridotheres tristis,-1.303138024,79.6,29.63333333
Acridotheres tristis,1.16849833,92.83,27.1
Alophoixus pallidus,3.29511063,101.366667,14.433333
Alophoixus pallidus,1.507113357,101.416667,14.166667
Alophoixus pallidus,1.507113357,101.4583,14.16667
Alophoixus pallidus,-0.675545836,101.2555556,21.925
Alophoixus pallidus,-2.479123657,101.2722222,21.91666667
Alophoixus pallidus,-2.204993392,101.2916667,21.90416667
Alophoixus pallidus,-2.564294697,101.1694444,21.96388889
Andigena hypoglauca,-1.216932166,-75.416667,4.733333
Andigena hypoglauca,-0.470663009,-71.5839,-13.1681
Andigena hypoglauca,-2.81942365,-71.5839,-13.1681
Andigena hypoglauca,-2.180462203,-71.5839,-13.1681
Andigena hypoglauca,-1.196153202,-71.5839,-13.1681
Anisognathus somptuosus,1.537122863,-76.639117,3.776116
Anisognathus somptuosus,-0.043942941,-79.204371,-4.088486
Anisognathus somptuosus,-2.480920903,-79.204371,-4.088486
Anisognathus somptuosus,-0.457471421,-75.5666,4.71666667
Anisognathus somptuosus,2.443583388,-75.416667,4.733333
Anisognathus somptuosus,-3.283565499,-63.516667,-16.4
Anisognathus somptuosus,3.355103894,-67.526967,-16.410331
Anisognathus somptuosus,-1.081405249,-71.5356,-13.0506
Anisognathus somptuosus,-0.155379546,-71.5356,-13.0506
Anisognathus somptuosus,-1.4302813110000001,-71.5356,-13.0506
Anisognathus somptuosus,-0.672421492,-75.5666,4.71666667
Anthornis melanura,-0.007028681,173.566666,-42.3483333
Anthornis melanura,1.794884944,173.616,-42.377
Anthornis melanura,2.841083903,169.4,-43.75
Anthornis melanura,-0.627187554,173.266,-41.312
Anthornis melanura,-0.863356526,173.039,-41.413
Anthornis melanura,-0.795440428,173.6,-42.38333333
Anthracoceros albirostris,-0.95565502,92.366667,26.9
Anthracoceros albirostris,-1.935436695,102.283333,3.716667
Anthracoceros albirostris,0.642487034,101.366667,14.433333
Anthracoceros albirostris,2.462984085,101.416667,14.166667
Anthracoceros albirostris,-2.336498951,92.775,27.30833
Anthracoceros albirostris,2.998961752,92.55,27.01667
Anthracoceros albirostris,2.462984085,101.4583,14.16667
Anthracoceros albirostris,-3.520849456,92.83,27.1
Atlapetes citrinellus,0.522033266,-46.733333,-22.95
Atlapetes citrinellus,0.671843648,-65.625,-27.22666667
Atlapetes citrinellus,-1.868459979,-65.88833333,-27.25
Atlapetes citrinellus,-2.910361199,-65.77333333,-27.03
Atlapetes citrinellus,-2.151050197,-64.69333333,-24.75666667
Atlapetes citrinellus,0.828803608,-64.44833333,-24.09833333
Arremon flavirostris,1.372473417,-47.933333,-15.95
Arremon flavirostris,-0.529510512,-46.733333,-22.95
Arremon flavirostris,-1.84855626,-47.796533,-23.916667
Arremon flavirostris,-1.662181525,-47.796533,-23.916667
Arremon flavirostris,-1.012087449,-65.33844,-26.78572
Arremon flavirostris,-1.057845361,-65.625,-27.22666667
Arremon flavirostris,-1.216197576,-65.55,-26.6
Arremon flavirostris,-0.713700131,-64.67166667,-24.73
Antilophia galeata,-1.495997435,-47.204638,-22.671644
Antilophia galeata,-1.653336106,-51.266667,-12.866667
Antilophia galeata,-3.277698295,-47.933333,-15.95
Antilophia galeata,-1.9938813,-47.5,-22.566667
Antilophia galeata,-1.038451316,-48.383333,-19.166667
Antilophia galeata,-2.9322041,-47.816667,-18.833333
Aulacorhynchus prasinus,2.589436236,-76.639117,3.776116
Aulacorhynchus prasinus,6.132333937,-84.8,10.3
Aulacorhynchus prasinus,2.625513314,-75.416667,4.733333
Aulacorhynchus prasinus,-1.310990191,-83.74166667,9.594444444
Bombycilla cedrorum,1.394536568,-74.666728,40.331926
Bombycilla cedrorum,3.484858217,-79.271797,40.160169
Bombycilla cedrorum,4.335460895,-119.62216,37.724058
Bombycilla cedrorum,-0.102502956,-56.233333,-19.566667
Bombycilla cedrorum,-0.508636765,-47.416667,-22.816667
Bombycilla cedrorum,-0.445242631,-96.38027778,19.6
Bombycilla cedrorum,-0.301786956,-82.5,29.75
Baryphthengus ruficapillus,-3.834271026,-47.528614,-23.952088
Baryphthengus ruficapillus,0.328124973,-47.933333,-15.95
Baryphthengus ruficapillus,-0.982237348,-96.366667,19.6
Baryphthengus ruficapillus,-1.257373949,-47.796533,-23.916667
Baryphthengus ruficapillus,-1.614177872,-47.796533,-23.916667
Buceros bicornis,-0.672143076,92.366667,26.9
Buceros bicornis,-0.285375979,101.416667,14.166667
Buceros bicornis,-0.149148445,92.775,27.30833
Buceros bicornis,-0.285375979,101.4583,14.16667
Buceros bicornis,-3.520849456,92.83,27.1
Bycanistes bucinator,0.39516031,33.828611,-10.60453
Bycanistes bucinator,-1.13496534,30.5944444,-30.26666
Bycanistes bucinator,-0.070755022,30.5944444,-30.26666
Bycanistes bucinator,0.858081036,30.5944444,-30.26666
Bycanistes bucinator,-0.141929118,30.5944444,-30.26666
Bycanistes bucinator,0.950583086,30.5944444,-30.26666
Bycanistes bucinator,-0.998595968,30.5944444,-30.26666
Bycanistes bucinator,-1.205236315,30.5944444,-30.26666
Cacicus chrysopterus,0.294673238,-47.528614,-23.952088
Cacicus chrysopterus,-1.766521709,-51.166857,-28.223141
Cacicus chrysopterus,-1.970839769,-47.796533,-23.916667
Cacicus chrysopterus,-1.941565967,-47.796533,-23.916667
Cacicus chrysopterus,0.151394384,-53.58555,-29.6425
Cacicus chrysopterus,-0.685709108,-64.44833333,-24.09833333
Cacicus haemorrhous,0.718878235,-48.283333,-25.166667
Cacicus haemorrhous,2.264237274,-42.277658,-22.53629
Cacicus haemorrhous,1.864959559,-96.366667,19.6
Cacicus haemorrhous,1.459008585,-47.796533,-23.916667
Cacicus haemorrhous,-2.282396545,-47.796533,-23.916667
Cacicus haemorrhous,0.642663179,-47.796533,-23.916667
Cacicus haemorrhous,-3.270446158,-40.033333,-19.76666
Cacicus haemorrhous,0.076899264,-53.58555,-29.6425
Camptostoma obsoletum,-2.614698095,-77.035261,-6.0294
Camptostoma obsoletum,-0.387019791,-47.610207,-22.708708
Camptostoma obsoletum,1.440425382,-47.528614,-23.952088
Camptostoma obsoletum,-0.780489467,-47.540472,-22.394068999999998
Camptostoma obsoletum,-0.399623078,-51.266667,-12.866667
Camptostoma obsoletum,-0.63882855,-43.55,-19.25
Camptostoma obsoletum,-2.061867754,-70.166667,2.666667
Camptostoma obsoletum,0.547626705,-40.033333,-19.76666
Catharus minimus,-0.39831415,-79.72,9.13
Catharus minimus,0.257756887,-79.72,9.13
Catharus minimus,-2.47602298,-76.666667,7.766667
Catharus minimus,0.742942823,-84.016667,10.416667
Catharus minimus,-0.39831415,130.5,30.333333
Catharus minimus,0.257756887,130.5,30.333333
Catharus minimus,0.257756887,-79.844279,9.153246
Catharus minimus,2.301026516,-88.24333,40.11639
Catharus minimus,0.197893303,-88.24333,40.11639
Catharus minimus,0.494415011,-82.5,29.75
Catharus minimus,-1.911628679,-83.51861111,10.56416667
Catharus guttatus,-0.800565137,-74.666728,40.331926
Catharus guttatus,2.127515184,-119.62216,37.724058
Catharus guttatus,-1.818343431,-88.24333,40.11639
Catharus guttatus,-0.198191794,-88.24333,40.11639
Catharus guttatus,-3.232510755,-82.5,29.75
Catharus fuscescens,-1.50621559,-79.72,9.13
Catharus fuscescens,-0.470253967,-79.72,9.13
Catharus fuscescens,-1.381690941,-79.271797,40.160169
Catharus fuscescens,-0.804213194,-84.016667,10.416667
Catharus fuscescens,0.146367951,-47.933333,-15.95
Catharus fuscescens,-1.50621559,130.5,30.333333
Catharus fuscescens,-0.470253967,130.5,30.333333
Catharus fuscescens,-0.470253967,-79.844279,9.153246
Catharus fuscescens,-0.897543974,-88.24333,40.11639
Catharus fuscescens,-0.617175751,-82.5,29.75
Catharus fuscescens,-1.286801278,-83.51861111,10.56416667
Catharus ustulatus,-0.3344969,-76.639117,3.776116
Catharus ustulatus,-0.28949568,-79.204371,-4.088486
Catharus ustulatus,-0.13527231,-79.204371,-4.088486
Catharus ustulatus,-0.913109586,-79.204371,-4.088486
Catharus ustulatus,1.483819266,-79.204371,-4.088486
Catharus ustulatus,1.769268243,-75.5666,4.71666667
Catharus ustulatus,-0.010204927,-84.8,10.3
Catharus ustulatus,2.115849621,-79.72,9.13
Catharus ustulatus,-1.868924094,-79.72,9.13
Catharus ustulatus,1.672202652,-75.416667,4.733333
Catharus ustulatus,2.293906624,-76.666667,7.766667
Catharus ustulatus,-1.083889919,-73.75,-4.916667
Catharus ustulatus,4.386846583,-84.016667,10.416667
Catharus ustulatus,1.07596544,-96.366667,19.6
Catharus ustulatus,0.319650885,-46.733333,-22.95
Catharus ustulatus,-1.053231608,-73.75,-4.916667
Catharus ustulatus,2.115849621,130.5,30.333333
Catharus ustulatus,-1.868924094,130.5,30.333333
Catharus ustulatus,-1.868924094,-79.844279,9.153246
Catharus ustulatus,0.450749025,-67.526967,-16.410331
Catharus ustulatus,1.9136489,-65.33844,-26.78572
Catharus ustulatus,1.068523427,-71.5356,-13.0506
Catharus ustulatus,-1.711835702,-75.5666,4.71666667
Catharus ustulatus,1.460713565,-88.24333,40.11639
Catharus ustulatus,2.284979662,-88.24333,40.11639
Catharus ustulatus,-1.692555763,-96.38027778,19.59027778
Catharus ustulatus,-1.216197576,-65.55,-26.6
Catharus ustulatus,1.157745891,-65.88833333,-27.25
Catharus ustulatus,1.259247015,-64.67166667,-24.73
Catharus ustulatus,1.646853602,-64.69333333,-24.75666667
Catharus ustulatus,2.841380458,-64.86833333,-23.69333333
Catharus ustulatus,-1.460515476,-64.06666667,-23.03333333
Catharus ustulatus,2.254940286,-64.71,-22.27833333
Catharus ustulatus,0.204697774,-82.5,29.75
Catharus ustulatus,1.620851074,-83.63,9.33
Catharus ustulatus,-2.436210602,-79.07888889,-3.971666667
Celeus flavescens,-1.042190901,-48.283333,-25.166667
Celeus flavescens,-0.881009481,-67.283333,-5.433333
Celeus flavescens,-0.209472292,-47.528614,-23.952088
Celeus flavescens,-0.460375116,-42.277658,-22.53629
Celeus flavescens,-1.178500854,-51.266667,-12.866667
Celeus flavescens,-0.674544456,-42.858746,-20.802611
Celeus flavescens,-0.859979288,-47.796533,-23.916667
Celeus flavescens,-1.130702232,-47.796533,-23.916667
Celeus flavescens,1.697586908,-40.033333,-19.76666
Celeus flavescens,-0.095167201,-46.6330555,-23.4619444
Celeus flavescens,-1.561771837,-46.6,-23.36667
Chlorochrysa calliparaea,-3.232539586,-79.204371,-4.088486
Chlorochrysa calliparaea,1.550047128,-79.204371,-4.088486
Chlorochrysa calliparaea,1.609771494,-71.5356,-13.0506
Chlorochrysa calliparaea,2.112486196,-71.5356,-13.0506
Chlorochrysa calliparaea,2.341463984,-71.5356,-13.0506
Chlorochrysa calliparaea,-3.258437313,-71.5356,-13.0506
Chiroxiphia pareola,-2.107011056,-60.616667,11.283333
Chiroxiphia pareola,-2.152717025,-36.05,-8.966667
Chiroxiphia pareola,-2.152717025,-36.05,-8.966667
Chiroxiphia pareola,-0.200113989,-48.295,-1.205555556
Chiroxiphia pareola,-2.036446425,-48.29027778,-1.213888889
Chiroxiphia caudata,-3.548458395,-47.1,-22.816667
Chiroxiphia caudata,-3.912683854,-47.1,-22.816667
Chiroxiphia caudata,4.251166851,-48.283333,-25.166667
Chiroxiphia caudata,0.255496565,-47.528614,-23.952088
Chiroxiphia caudata,-1.446132593,-45.062541,-23.548369
Chiroxiphia caudata,-3.912683854,-47.113757,-22.818101
Chiroxiphia caudata,3.380479206,-42.858746,-20.802611
Chiroxiphia caudata,-3.516290997,-43.883333,-21.7
Chiroxiphia caudata,-2.825519074,-43.35,-21.616667
Chiroxiphia caudata,2.642943784,-47.796533,-23.916667
Chiroxiphia caudata,3.601083083,-47.796533,-23.916667
Chiroxiphia caudata,1.416251554,-47.796533,-23.916667
Chiroxiphia caudata,4.237182631,-47.796533,-23.916667
Chiroxiphia caudata,-1.579928564,-46.6330555,-23.4619444
Chiroxiphia caudata,2.332428479,-53.58555,-29.6425
Chiroxiphia caudata,0.17668593,-46.6,-23.36667
Chlorophanes spiza,0.723390746,-76.639117,3.776116
Chlorophanes spiza,0.938790039,-79.204371,-4.088486
Chlorophanes spiza,0.077699859,-79.204371,-4.088486
Chlorophanes spiza,-0.155175307,-48.283333,-25.166667
Chlorophanes spiza,0.296703746,-77.035261,-6.0294
Chlorophanes spiza,-0.814785524,-96.366667,19.6
Chlorophanes spiza,2.545871006,-83.63,9.33
Chlorophonia cyanea,-0.005291233,-76.639117,3.776116
Chlorophonia cyanea,-2.140227435,-75.5666,4.71666667
Chlorophonia cyanea,-1.269224399,-48.283333,-25.166667
Chlorophonia cyanea,-0.384821214,-77.035261,-6.0294
Chlorophonia cyanea,-1.495879028,-75.416667,4.733333
Chlorophonia cyanea,2.770412542,-51.166857,-28.223141
Chlorophonia cyanea,-0.349466143,-75.373856,-10.548664
Chlorophonia cyanea,-0.309520935,-67.526967,-16.410331
Chlorophonia cyanea,0.318413069,-71.5356,-13.0506
Chlorophonia cyanea,0.581607329,-71.5356,-13.0506
Chlorophonia cyanea,-0.714695083,-71.5356,-13.0506
Chlorophonia cyanea,0.557141802,-71.5356,-13.0506
Chlorophonia cyanea,-2.030941786,-53.58555,-29.6425
Chlorophonia cyanea,0.17668593,-46.6,-23.36667
Chlorophonia cyanea,2.099126974,-75.5666,4.71666667
Chlorospingus canigularis,0.445811574,-76.639117,3.776116
Chlorospingus canigularis,0.286909075,-79.204371,-4.088486
Chlorospingus canigularis,0.458187553,-79.204371,-4.088486
Chlorospingus canigularis,1.733111846,-75.5666,4.71666667
Chlorospingus canigularis,1.529870604,-75.416667,4.733333
Chlorospingus canigularis,-1.692451985,-75.5666,4.71666667
Chlorornis riefferii,1.495195634,-79.204371,-4.088486
Chlorornis riefferii,-1.83897796,-75.416667,4.733333
Chlorornis riefferii,1.268116543,-71.5839,-13.1681
Chlorornis riefferii,2.204111591,-71.5839,-13.1681
Chlorornis riefferii,0.578526545,-71.5839,-13.1681
Chlorornis riefferii,3.339336875,-71.5839,-13.1681
Chloropsis aurifrons,-0.465061037,92.366667,26.9
Chloropsis aurifrons,3.402386931,92.775,27.30833
Chloropsis aurifrons,0.301264871,86.58333333,21.41666667
Chloropsis aurifrons,0.962469599,101.1694444,21.96388889
Chloropsis aurifrons,1.676795944,92.83,27.1
Chlorospingus ophthalmicus,1.091868695,-84.8,10.3
Chlorospingus ophthalmicus,1.89843934,-75.416667,4.733333
Chlorospingus ophthalmicus,-1.412354516,-63.516667,-16.4
Chlorospingus ophthalmicus,3.435499885,-46.733333,-22.95
Chlorospingus ophthalmicus,2.653047688,-67.526967,-16.410331
Chlorospingus ophthalmicus,0.452663445,-65.33844,-26.78572
Chlorospingus ophthalmicus,3.091526745,-71.5356,-13.0506
Chlorospingus ophthalmicus,1.246321008,-71.5356,-13.0506
Chlorospingus ophthalmicus,0.390445697,-71.5356,-13.0506
Chlorospingus ophthalmicus,2.41930619,-71.5356,-13.0506
Chlorospingus ophthalmicus,-2.495959953,-65.625,-27.22666667
Chlorospingus ophthalmicus,0.994639642,-65.55,-26.6
Chlorospingus ophthalmicus,-2.220332254,-65.88833333,-27.25
Chlorospingus ophthalmicus,1.147456542,-65.77333333,-27.03
Chlorospingus ophthalmicus,1.638653027,-64.67166667,-24.73
Chlorospingus ophthalmicus,0.884287308,-64.69333333,-24.75666667
Chlorospingus ophthalmicus,2.785790752,-64.44833333,-24.09833333
Chlorospingus ophthalmicus,3.511958294,-64.86833333,-23.69333333
Chlorospingus ophthalmicus,-2.961635084,-64.06666667,-23.03333333
Chlorospingus ophthalmicus,3.291635235,-64.71,-22.27833333
Coccothraustes coccothraustes,-0.180794457,23.653528,52.70307
Coccothraustes coccothraustes,-0.180794457,23.653528,52.70307
Coccothraustes coccothraustes,-1.002625218,23.816766,52.717234
Coccothraustes coccothraustes,-1.002625218,23.816766,52.717234
Coccothraustes coccothraustes,-1.008695556,23.789229,52.733813
Coccothraustes coccothraustes,-1.008695556,23.789229,52.733813
Coccothraustes coccothraustes,-0.458368941,23.772104,52.832209
Coccothraustes coccothraustes,-0.458368941,23.772104,52.832209
Coccothraustes coccothraustes,0.370124266,23.84074,52.691722
Coccothraustes coccothraustes,0.370124266,23.84074,52.691722
Coccothraustes coccothraustes,-0.976834927,23.622402,52.704294
Coccothraustes coccothraustes,-0.976834927,23.622402,52.704294
Coccothraustes coccothraustes,-1.8116307,23.877749,52.688673
Coccothraustes coccothraustes,-1.8116307,23.877749,52.688673
Coccothraustes coccothraustes,-0.79367749,23.833125,52.742522
Coccothraustes coccothraustes,-0.79367749,23.833125,52.742522
Coccothraustes coccothraustes,0.689428504,23.833125,52.742522
Coccothraustes coccothraustes,0.689428504,23.833125,52.742522
Coccothraustes coccothraustes,-1.13223126,23.826023,52.798711
Coccothraustes coccothraustes,-1.13223126,23.826023,52.798711
Coccothraustes coccothraustes,-0.939162599,23.722445,52.872765
Coccothraustes coccothraustes,-0.939162599,23.722445,52.872765
Coccothraustes coccothraustes,0.830309659,-2.866349,37.927466
Coccothraustes coccothraustes,-0.725355407,-2.792725,37.9409
Coccothraustes coccothraustes,0.480818733,23.76672167,52.7725765
Coccothraustes coccothraustes,-0.562502345,23.76672167,52.7725765
Coccothraustes coccothraustes,0.830309659,130.5,30.333333
Coccothraustes coccothraustes,-0.725355407,130.5,30.333333
Coccothraustes coccothraustes,0.659330223,9.083889,51.015833
Cinnyricinclus leucogaster,0.190974448,34.786111,0.295833
Cinnyricinclus leucogaster,-1.807806067,34.783333,0.233333
Cinnyricinclus leucogaster,1.814780518,34.783333,0.233333
Cinnyricinclus leucogaster,0.854115425,34.783333,0.233333
Cinnyricinclus leucogaster,-1.389392441,34.783333,0.233333
Cinnyricinclus leucogaster,0.056013729,33.828611,-10.60453
Cinnyricinclus leucogaster,-0.244227634,30.5944444,-30.26666
Cinnyricinclus leucogaster,0.700490468,30.5944444,-30.26666
Cinnyricinclus leucogaster,-1.201609495,8.975,9.875
Coereba flaveola,-1.690465049,-76.639117,3.776116
Coereba flaveola,-1.603909189,-67.1104,18.469311
Coereba flaveola,-0.514669409,-79.204371,-4.088486
Coereba flaveola,-0.480598104,-79.204371,-4.088486
Coereba flaveola,0.147345383,-66.781944,18.296944
Coereba flaveola,0.314145959,-66.535556,18.258333
Coereba flaveola,-0.788743341,-66.591944,18.1725
Coereba flaveola,0.229056934,-66.558611,18.308333
Coereba flaveola,0.667348691,-47.1,-22.816667
Coereba flaveola,-0.167213935,-48.283333,-25.166667
Coereba flaveola,0.481613198,-77.035261,-6.0294
Coereba flaveola,-1.180851377,-47.592293,-22.480979
Coereba flaveola,0.275632724,-47.204638,-22.671644
Coereba flaveola,1.022175205,-67.283333,-5.433333
Coereba flaveola,-0.387019791,-47.610207,-22.708708
Coereba flaveola,-0.094397477,-43.224339,-22.860696
Coereba flaveola,0.236142413,-47.528614,-23.952088
Coereba flaveola,0.122883492,-42.277658,-22.53629
Coereba flaveola,0.726675799,-45.062541,-23.548369
Coereba flaveola,0.667348691,-47.113757,-22.818101
Coereba flaveola,0.672886011,-60.616667,11.283333
Coereba flaveola,0.27871993900000003,-76.666667,7.766667
Coereba flaveola,-0.608470132,-51.266667,-12.866667
Coereba flaveola,-0.878389278,-38.4,-12.933333
Coereba flaveola,-2.643910277,-41.333333,-12.983333
Coereba flaveola,-1.9536642,-47.933333,-15.95
Coereba flaveola,0.369373412,-47.5,-22.566667
Coereba flaveola,2.073509147,-70.166667,2.666667
Coereba flaveola,-1.669213891,-40.033333,-19.76666
Coereba flaveola,0.347631035,-46.6330555,-23.4619444
Coereba flaveola,-2.13800378,-83.63,9.33
Colaptes auratus,-0.249335084,-74.666728,40.331926
Colaptes auratus,1.188621992,-119.62216,37.724058
Colaptes auratus,-1.818343431,-88.24333,40.11639
Colaptes auratus,1.13539812,-88.24333,40.11639
Colaptes auratus,-0.628891834,-82.5,29.75
Colaptes rubiginosus,-1.296680116,-76.639117,3.776116
Colaptes rubiginosus,-0.566690461,-84.8,10.3
Colaptes rubiginosus,0.782499094,-60.616667,11.283333
Colaptes rubiginosus,-1.177325403,-71.5356,-13.0506
Colaptes rubiginosus,-0.686640285,-71.5356,-13.0506
Colaptes rubiginosus,-1.903920764,-64.71,-22.27833333
Colius striatus,-1.26856344,34.786111,0.295833
Colius striatus,-1.553559295,34.783333,0.233333
Colius striatus,-1.249564543,34.783333,0.233333
Colius striatus,1.020178204,30.5944444,-30.26666
Colius striatus,-1.324687417,30.5944444,-30.26666
Colius striatus,-1.646921357,30.5944444,-30.26666
Colius striatus,-1.092153618,30.5944444,-30.26666
Colius striatus,0.591495005,30.5944444,-30.26666
Colius striatus,0.95451922,30.5944444,-30.26666
Colius striatus,-0.956994578,30.5944444,-30.26666
Colius striatus,1.176947689,30.5944444,-30.26666
Colius striatus,2.64634391,8.975,9.875
Colius striatus,1.321225674,39.4,-4.2
Colius striatus,1.794251228,19,-34
Conirostrum speciosum,1.312351259,-47.1,-22.816667
Conirostrum speciosum,1.619541844,-47.592293,-22.480979
Conirostrum speciosum,-0.55458296,-47.504987,-22.568342
Conirostrum speciosum,-1.118376862,-67.283333,-5.433333
Conirostrum speciosum,-0.924352524,-47.528614,-23.952088
Conirostrum speciosum,-0.97284268,-42.277658,-22.53629
Conirostrum speciosum,1.312351259,-47.113757,-22.818101
Conirostrum speciosum,-0.195248973,-47.540472,-22.394068999999998
Conirostrum speciosum,-0.892785768,-47.2,-22.666667
Conirostrum speciosum,0.099484361,-70.166667,2.666667
Corvus corone,0.886874549,-2.866349,37.927466
Corvus corone,-0.787861658,-2.792725,37.9409
Corvus corone,-0.97483965400000006,9.083889,51.015833
Corvus corone,-0.299909105,-1.851371,53.056889
Corvus corone,0.886874549,130.5,30.333333
Corvus corone,-0.787861658,130.5,30.333333
Corvus corone,-0.935656559,9.083889,51.015833
Corvus corone,-0.688583008,-1.851371,53.056889
Coryphospingus cucullatus,-0.796875461,-47.540472,-22.394068999999998
Coryphospingus cucullatus,0.603202092,-48.383333,-19.166667
Coryphospingus cucullatus,0.27493059,-47.816667,-18.833333
Coryphospingus cucullatus,-1.2577163710000001,-53.58555,-29.6425
Coryphospingus cucullatus,-0.499544486,-51.00805556,-30.38086111
Corythaeola cristata,-2.198697751,34.783333,0.233333
Corythaeola cristata,1.140957781,-15.058,11.2459
Cyanocorax chrysops,-0.408368144,-67.283333,-5.433333
Cyanocorax chrysops,-0.738505482,-46.733333,-22.95
Cyanocorax chrysops,0.024993644,-65.33844,-26.78572
Cyanocorax chrysops,-0.651048841,-65.625,-27.22666667
Cyanocorax chrysops,-1.408131586,-65.55,-26.6
Cyanocorax chrysops,0.26419641,-65.88833333,-27.25
Cyanocorax chrysops,0.10227898,-64.67166667,-24.73
Cyanocorax chrysops,0.315572495,-64.71,-22.27833333
Cyanerpes cyaneus,-0.384821214,-77.035261,-6.0294
Cyanerpes cyaneus,-1.712044111,-42.277658,-22.53629
Cyanerpes cyaneus,0.600349699,-51.266667,-12.866667
Cyanerpes cyaneus,0.111820545,-51.266667,-12.866667
Cyanerpes cyaneus,-0.787191362,-38.4,-12.933333
Cyanerpes cyaneus,1.296222763,-47.933333,-15.95
Cyanerpes cyaneus,-3.219650792,-40.033333,-19.76666
Cyanerpes cyaneus,2.429229718,-83.63,9.33
Cyanerpes caeruleus,1.327288192,-77.035261,-6.0294
Cyanerpes caeruleus,-1.549061803,-96.366667,19.6
Cyanerpes caeruleus,1.006177815,-71.5356,-13.0506
Cyanerpes caeruleus,2.806879412,-48.29027778,-1.213888889
Cyanocorax cristatellus,2.712661136,-47.1,-22.816667
Cyanocorax cristatellus,2.712661136,-47.113757,-22.818101
Cyanocorax cristatellus,0.666647805,-47.540472,-22.394068999999998
Cyanocorax cristatellus,0.644543664,-47.933333,-15.95
Cyanocorax cristatellus,-1.678590066,-47.816667,-18.833333
Cyanocorax cristatellus,-2.949761238,-48.292829,-18.982007
Cyanocorax yncas,-1.183520993,-79.204371,-4.088486
Cyanocorax yncas,1.207797767,-79.204371,-4.088486
Cyanocorax yncas,1.521450332,-75.5666,4.71666667
Cyanocorax yncas,-0.398618077,-89.486184,18.506978
Cyanocorax yncas,1.342628452,-75.373856,-10.548664
Cyanocorax yncas,-1.628018415,-67.526967,-16.410331
Cyanocorax yncas,-2.096292108,-71.5356,-13.0506
Cyanocorax yncas,-0.235414672,-71.5356,-13.0506
Cyanocorax yncas,-1.491739479,-75.5666,4.71666667
Cyclarhis gujanensis,1.266717176,-47.1,-22.816667
Cyclarhis gujanensis,1.262164403,-47.1,-22.816667
Cyclarhis gujanensis,0.856667898,-47.592293,-22.480979
Cyclarhis gujanensis,-0.387019791,-47.610207,-22.708708
Cyclarhis gujanensis,-2.040800977,-45.062541,-23.548369
Cyclarhis gujanensis,1.262164403,-47.113757,-22.818101
Cyclarhis gujanensis,-1.745382279,-51.266667,-12.866667
Cyclarhis gujanensis,-0.338881802,-38.4,-12.933333
Cyclarhis gujanensis,-0.605610844,-41.333333,-12.983333
Cyclarhis gujanensis,0.685821296,-43.883333,-21.7
Cyclarhis gujanensis,2.002613325,-47.933333,-15.95
Cyclarhis gujanensis,-0.281188745,-70.166667,2.666667
Cyclarhis gujanensis,-1.402327574,-48.292829,-18.982007
Cyclarhis gujanensis,0.210428468,-53.58555,-29.6425
Cyclarhis gujanensis,1.722977194,-64.06666667,-23.03333333
Cyclarhis gujanensis,-1.85895356,-51.00805556,-30.38086111
Dacnis cayana,-0.444491757,-79.204371,-4.088486
Dacnis cayana,-1.73686801,-79.204371,-4.088486
Dacnis cayana,0.567846629,-47.1,-22.816667
Dacnis cayana,-1.637312323,-47.1,-22.816667
Dacnis cayana,1.176052606,-48.283333,-25.166667
Dacnis cayana,0.282747709,-77.035261,-6.0294
Dacnis cayana,-1.398483223,-47.592293,-22.480979
Dacnis cayana,0.183898031,-47.204638,-22.671644
Dacnis cayana,0.335155848,-47.504987,-22.568342
Dacnis cayana,0.265431559,-67.283333,-5.433333
Dacnis cayana,-0.387019791,-47.610207,-22.708708
Dacnis cayana,2.68998863,-47.528614,-23.952088
Dacnis cayana,3.235922863,-42.277658,-22.53629
Dacnis cayana,2.084832839,-45.062541,-23.548369
Dacnis cayana,-1.637312323,-47.113757,-22.818101
Dacnis cayana,-2.409311269,-76.666667,7.766667
Dacnis cayana,2.682731497,-51.266667,-12.866667
Dacnis cayana,2.950237048,-51.266667,-12.866667
Dacnis cayana,0.443424237,-38.4,-12.933333
Dacnis cayana,0.708047374,-42.858746,-20.802611
Dacnis cayana,-3.870357559,-47.933333,-15.95
Dacnis cayana,-0.788021972,-47.5,-22.566667
Dacnis cayana,0.038465201,-47.2,-22.666667
Dacnis cayana,-0.969678474,-96.366667,19.6
Dacnis cayana,1.702344306,-70.166667,2.666667
Dacnis cayana,-1.038451316,-48.383333,-19.166667
Dacnis cayana,0.27493059,-47.816667,-18.833333
Dacnis cayana,0.338322072,-47.796533,-23.916667
Dacnis cayana,-0.746444966,-47.796533,-23.916667
Dacnis cayana,-2.881046442,-40.033333,-19.76666
Dacnis cayana,-0.439391056,-71.5356,-13.0506
Dacnis cayana,-0.686640285,-71.5356,-13.0506
Dacnis cayana,0.17668593,-46.6,-23.36667
Dacnis cayana,2.545871006,-83.63,9.33
